trip_id,start_time,station,user_type,duration_min
514194,2025-10-27 10:33:00,спальный район,Подписчик,17.3
506368,2025-06-13 17:20:00,центральный вокзал,Подписчик,29.7 мин
518233,2026-03-23 18:43:00,Набережная,Подписчик,13.1
503004,2025-04-12 22:32:00,Набережная,Разовая поездка,15.3
509290,2025-07-27 23:51:00,набережная ,Разовая поездка,4.3
508495,2025-07-16 09:09:00,Парк Горького ,,12.4
512221,2025-09-13 15:40:00,парк горького,Подписчик,13.2
517482,2026-03-01 12:33:00,Центральный вокзал,Разовая поездка,15.1 мин
516925,2026-02-09 09:00:00,Парк Горького,Разовая поездка,5.0
517234,2026-02-20 17:22:00,Деловой квартал ,Разовая поездка,8.3
508733,2025-07-19 19:18:00,Центральный вокзал,Подписчик,17.4
522964,2026-06-17 11:32:00,Набережная,Разовая поездка,9.3
510503,2025-08-15 14:57:00,Центральный вокзал,Разовая поездка,39.7
515801,2025-12-21 05:53:00,спальный район,Подписчик,24.8
521610,2026-05-26 18:22:00,Деловой квартал,Подписчик,1.6
521202,2026-05-20 21:53:00,Парк Горького,Разовая поездка,0.9
501010,2025-02-15 19:10:00,Набережная,Подписчик,26.9
518806,2026-04-05 15:51:00,Парк Горького ,Подписчик,4.6 мин
507368,2025-06-28 19:16:00,Деловой квартал ,Разовая поездка,22.6
520090,2026-05-01 12:31:00,набережная ,,3.7
522086,2026-06-04 09:52:00,Университет,Разовая поездка,18.9
502883,2025-04-09 11:29:00,Центральный вокзал,Подписчик,24.1
500262,2025-01-13 11:36:00,Деловой квартал ,Разовая поездка,7.2
523085,2026-06-19 09:05:00,Парк Горького ,Разовая поездка,33.1
505478,2025-05-30 17:21:00,Парк Горького ,Подписчик,805.9
505816,2025-06-04 13:23:00,Центральный вокзал,Разовая поездка,2.9
500026,2025-01-01 17:25:00,Деловой квартал ,Разовая поездка,23.9
520149,2026-05-02 20:48:00,Набережная,Подписчик,14.7
500899,2025-02-10 12:24:00,Парк Горького,Подписчик,11.6
520046,2026-04-30 16:09:00,набережная ,Разовая поездка,26.1
508431,2025-07-15 17:59:00,парк горького,Разовая поездка,3.1
505114,2025-05-23 21:32:00,центральный вокзал,Подписчик,8.4 мин
522016,2026-06-03 16:53:00,парк горького,Подписчик,38.5
520141,2026-05-02 18:08:00,Набережная,Подписчик,10.2
510313,2025-08-12 07:57:00,Центральный вокзал,Разовая поездка,16.4
511977,2025-09-08 22:38:00,парк горького,Подписчик,6.8
520543,2026-05-10 08:23:00,парк горького,Разовая поездка,-5.588283120798316
509883,2025-08-05 08:18:00,Центральный вокзал,Подписчик,40.2 мин
521205,2026-05-20 09:41:00,университет,Разовая поездка,17.0
508584,2025-07-17 11:53:00,Деловой квартал ,Разовая поездка,3.6
508455,2025-07-15 20:02:00,Центральный вокзал,Разовая поездка,4.8
512001,2025-09-08 11:33:00,Деловой квартал,Разовая поездка,13.3
518156,2026-03-21 15:35:00,парк горького,Подписчик,39.9
523399,2026-06-23 10:42:00,университет,Разовая поездка,13.1
518356,2026-03-26 13:33:00,Университет,Подписчик,36.1
514392,2025-11-02 22:14:00,Набережная,Разовая поездка,6.3
500233,2025-01-12 13:50:00,Спальный район,Подписчик,24.9
503934,2025-04-30 14:05:00,Деловой квартал ,Разовая поездка,28.4 мин
512758,2025-09-23 13:04:00,Деловой квартал,Подписчик,16.1
500751,2025-02-03 18:03:00,Парк Горького ,Подписчик,5.3
517775,2026-03-10 15:19:00,центральный вокзал,Подписчик,
515208,2025-11-28 17:26:00,набережная ,Подписчик,10.0
523561,2026-06-26 10:57:00,университет,Подписчик,11.0
509813,2025-08-04 17:53:00,университет,Подписчик,8.0
518613,2026-04-01 22:47:00,Университет,Разовая поездка,11.0
505084,2025-05-23 18:18:00,парк горького,Разовая поездка,20.7
508185,2025-07-11 18:39:00,Университет,Разовая поездка,32.6
509228,2025-07-26 19:11:00,Деловой квартал,Разовая поездка,4.2 мин
507680,2025-07-03 15:14:00,Центральный вокзал,Подписчик,11.2
512303,2025-09-14 17:47:00,центральный вокзал,Разовая поездка,12.9
519844,2026-04-26 13:53:00,Деловой квартал,Разовая поездка,20.0
522495,2026-06-10 18:22:00,Центральный вокзал,Разовая поездка,24.3
515079,2025-11-24 09:34:00,Парк Горького,Разовая поездка,2.3
507765,2025-07-04 05:38:00,Деловой квартал,,30.0
520370,2026-05-06 10:27:00,Деловой квартал ,Разовая поездка,13.1
518781,2026-04-04 18:03:00,Деловой квартал,Разовая поездка,16.5
515479,2025-12-08 17:50:00,Деловой квартал ,Подписчик,4.6
513695,2025-10-15 16:39:00,парк горького,Подписчик,18.0
504979,2025-05-21 17:36:00,парк горького,Подписчик,23.1 мин
502138,2025-03-22 21:38:00,Спальный район,Разовая поездка,16.3
505401,2025-05-28 17:53:00,центральный вокзал,Подписчик,17.1
503732,2025-04-27 20:29:00,парк горького,Подписчик,
511900,2025-09-06 22:42:00,Центральный вокзал,Подписчик,10.6
500783,2025-02-04 19:09:00,Университет,Разовая поездка,6.6
507532,2025-07-01 12:52:00,Университет,Разовая поездка,17.8
523532,2026-06-26 09:52:00,парк горького,Подписчик,24.1
501904,2025-03-16 14:32:00,центральный вокзал,Подписчик,2.1 мин
521430,2026-05-24 15:09:00,Парк Горького ,Разовая поездка,19.7
508770,2025-07-20 11:41:00,Парк Горького,Подписчик,11.3
508217,2025-07-11 15:34:00,спальный район,Разовая поездка,1.8
513761,2025-10-17 14:51:00,Парк Горького,,38.2 мин
520505,2026-05-09 15:29:00,Парк Горького ,Разовая поездка,3.3
508780,2025-07-20 15:46:00,Парк Горького,Разовая поездка,11.2
503575,2025-04-24 15:27:00,парк горького,Подписчик,15.0
513735,2025-10-16 07:16:00,набережная ,Подписчик,32.7
500481,2025-01-23 16:19:00,Деловой квартал,Подписчик,38.2
510825,2025-08-20 11:28:00,Деловой квартал,Разовая поездка,25.8
507042,2025-06-23 19:54:00,Набережная,Подписчик,13.2
519697,2026-04-24 23:06:00,университет,Разовая поездка,25.3
503908,2025-04-30 08:33:00,Набережная,Подписчик,2.6
515539,2025-12-11 19:28:00,спальный район,Разовая поездка,8.2
501793,2025-03-13 16:40:00,Деловой квартал,Разовая поездка,14.1
522921,2026-06-16 17:24:00,Деловой квартал,Подписчик,6.4
517029,2026-02-13 18:19:00,Парк Горького ,Разовая поездка,5.5
519970,2026-04-29 21:46:00,парк горького,,13.6
514210,2025-10-28 17:17:00,университет,Подписчик,12.4
507640,2025-07-03 16:14:00,парк горького,Подписчик,10.8
514379,2025-11-02 22:13:00,Парк Горького,,3.2
515329,2025-12-03 16:25:00,Набережная,Подписчик,8.2
521861,2026-05-31 15:45:00,Университет,Разовая поездка,20.3
511235,2025-08-26 08:44:00,Центральный вокзал,Разовая поездка,11.3
500188,2025-01-11 11:33:00,парк горького,Подписчик,40.0
507374,2025-06-28 15:07:00,Спальный район,Подписчик,3.4 мин
517623,2026-03-06 10:45:00,Центральный вокзал,Подписчик,6.0 мин
505982,2025-06-06 10:14:00,Деловой квартал ,Подписчик,33.1
520061,2026-04-30 17:39:00,Деловой квартал ,Подписчик,22.4
520506,2026-05-09 08:37:00,парк горького,Разовая поездка,25.2
515488,2025-12-09 16:34:00,университет,Разовая поездка,6.7
521528,2026-05-25 11:58:00,Парк Горького,Подписчик,29.5
501183,2025-02-21 09:27:00,Парк Горького ,Подписчик,12.1
522623,2026-06-12 15:30:00,Набережная,Разовая поездка,16.0 мин
501014,2025-02-15 10:48:00,спальный район,Разовая поездка,3.1
506624,2025-06-17 16:30:00,Центральный вокзал,Подписчик,13.3
510522,2025-08-15 18:10:00,Деловой квартал ,Разовая поездка,16.3
520110,2026-05-02 22:51:00,Парк Горького,Разовая поездка,6.8
502141,2025-03-23 10:00:00,парк горького,Разовая поездка,21.2
514998,2025-11-21 17:06:00,Центральный вокзал,Разовая поездка,5.6
513683,2025-10-14 11:59:00,Деловой квартал ,Разовая поездка,32.8
503613,2025-04-24 13:57:00,Деловой квартал ,Разовая поездка,
501574,2025-03-06 10:54:00,центральный вокзал,Подписчик,8.8 мин
